Data_Ocorrencia;Periodo_Ocorrencia;Bairro;Cidade;Flagrante;Delegacia_Nome;Descr_Automovel
26/01/2022;Madrugada;GRAJAU;S.PAULO; Não;101Âº D.P. JDIM IMBUIAS;MOTOCICLO
25/01/2022;Noite;PQ PIRATININGA;ITAQUAQUECETUBA; Não;01Âº D.P. ITAQUAQUECETUBA;MOTOCICLO
25/01/2022;Noite;CORINTINHA;CARAPICUIBA; Não;DEL.POL.ITAPEVI;
25/01/2022;Noite;CORINTINHA;CARAPICUIBA; Não;DEL.POL.ITAPEVI;AUTOMOVEL
25/01/2022;Noite;CORINTINHA;CARAPICUIBA; Não;DEL.POL.ITAPEVI;
25/01/2022;Noite;CORINTINHA;CARAPICUIBA; Não;DEL.POL.ITAPEVI;AUTOMOVEL
25/01/2022;Noite;PQ MONTREAL;CAMPINAS; Não;DEL.SEC.2Âª CAMPINAS PLANTÃƒO;MOTOCICLO
25/01/2022;Noite;PARELHEIROS;S.PAULO; Não;25Âº D.P. PARELHEIROS;
25/01/2022;Noite;PARELHEIROS;S.PAULO; Não;25Âº D.P. PARELHEIROS;AUTOMOVEL
25/01/2022;Noite;PARELHEIROS;S.PAULO; Não;25Âº D.P. PARELHEIROS;
25/01/2022;Noite;PARELHEIROS;S.PAULO; Não;25Âº D.P. PARELHEIROS;AUTOMOVEL
20/01/2022;Noite;VILA PRUDENTE;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
23/01/2022;Noite;BAETA NEVES;S.BERNARDO DO CAMPO; Não;01Âº D.P. S.B.C DR OMAR CASSIM;AUTOMOVEL
25/01/2022;Noite;GUAIANASES;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
24/01/2022;Tarde;CAPUAVA;MAUA; Não;01Âº DP MAUA DR.ALFREDO GARBINO;AUTOMOVEL
25/01/2022;Noite;JD ANTONIO PICOSSE0;POA; Não;DEL.POL.POA;
25/01/2022;Noite;JD ANTONIO PICOSSE0;POA; Não;DEL.POL.POA;AUTOMOVEL
25/01/2022;Noite;JD ANTONIO PICOSSE0;POA; Não;DEL.POL.POA;
25/01/2022;Noite;JD ANTONIO PICOSSE0;POA; Não;DEL.POL.POA;AUTOMOVEL
26/01/2022;Manha;CHAPADA;EMBU DAS ARTES; Não;01Âº D.P. EMBU DAS ARTES;CAMINHONETE
24/01/2022;Manha;NIERO III;LOUVEIRA; Não;DEL.POL.CAMPO LIMPO PAULISTA;
24/01/2022;Manha;NIERO III;LOUVEIRA; Não;DEL.POL.CAMPO LIMPO PAULISTA;CAMINHÃƒO
24/01/2022;Manha;NIERO III;LOUVEIRA; Não;DEL.POL.CAMPO LIMPO PAULISTA;
24/01/2022;Manha;NIERO III;LOUVEIRA; Não;DEL.POL.CAMPO LIMPO PAULISTA;CAMINHÃƒO
25/01/2022;Noite;AREA RURAL;PARDINHO; Não;DEL.POL.SÃƒO MANUEL;CAMINHÃƒO TRATOR
24/01/2022;Tarde;HORTO FLORESTAL;JUNDIAI; Não;05Âº D.P. JUNDIAI;CAMINHÃƒO TRATOR
25/01/2022;Noite;JARDIM SATÃ‰LITE;S.JOSE DOS CAMPOS; Não;07Âº D.P. S.JOSE DOS CAMPOS;AUTOMOVEL
26/01/2022;Manha;LAPA;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
23/01/2022;Noite;PONTE RASA;S.PAULO; Não;02Âº D.P. BARUERI;
23/01/2022;Noite;PONTE RASA;S.PAULO; Não;02Âº D.P. BARUERI;MOTOCICLO
23/01/2022;Noite;PONTE RASA;S.PAULO; Não;02Âº D.P. BARUERI;
23/01/2022;Noite;PONTE RASA;S.PAULO; Não;02Âº D.P. BARUERI;MOTOCICLO
26/01/2022;Madrugada;GRAJAU;S.PAULO; Não;101Âº D.P. JDIM IMBUIAS;
26/01/2022;Madrugada;GRAJAU;S.PAULO; Não;101Âº D.P. JDIM IMBUIAS;MOTOCICLO
26/01/2022;Madrugada;GRAJAU;S.PAULO; Não;101Âº D.P. JDIM IMBUIAS;
26/01/2022;Madrugada;GRAJAU;S.PAULO; Não;101Âº D.P. JDIM IMBUIAS;MOTOCICLO
24/01/2022;Noite;PIAZZA DE ROMA;SOROCABA; Não;04Âº D.P. SOROCABA;
24/01/2022;Noite;PIAZZA DE ROMA;SOROCABA; Não;04Âº D.P. SOROCABA;CAMIONETA
24/01/2022;Noite;PIAZZA DE ROMA;SOROCABA; Não;04Âº D.P. SOROCABA;
24/01/2022;Noite;PIAZZA DE ROMA;SOROCABA; Não;04Âº D.P. SOROCABA;CAMIONETA
26/01/2022;Madrugada;VILA SONIA;S.PAULO;Sim;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";
26/01/2022;Madrugada;VILA SONIA;S.PAULO;Sim;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";AUTOMOVEL
26/01/2022;Madrugada;VILA SONIA;S.PAULO;Sim;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";
26/01/2022;Madrugada;VILA SONIA;S.PAULO;Sim;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";AUTOMOVEL
26/01/2022;Madrugada;VILA SONIA;S.PAULO;Sim;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";
26/01/2022;Madrugada;VILA SONIA;S.PAULO;Sim;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";AUTOMOVEL
26/01/2022;Madrugada;VILA SONIA;S.PAULO;Sim;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";
26/01/2022;Madrugada;VILA SONIA;S.PAULO;Sim;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";AUTOMOVEL
18/12/2021;Manha;JABAQUARA;S.PAULO; Não;43Âº D.P. CIDADE ADEMAR;MOTOCICLO
25/01/2022;Noite;JARDIM SANTA JULIA;S.JOSE DOS CAMPOS; Não;06Âº D.P. S.JOSE DOS CAMPOS;MOTOCICLO
25/01/2022;Tarde;PIRAJUSSARA;EMBU DAS ARTES; Não;47Âº D.P. CAPAO REDONDO;
25/01/2022;Tarde;PIRAJUSSARA;EMBU DAS ARTES; Não;47Âº D.P. CAPAO REDONDO;CAMINHONETE
25/01/2022;Tarde;PIRAJUSSARA;EMBU DAS ARTES; Não;47Âº D.P. CAPAO REDONDO;
25/01/2022;Tarde;PIRAJUSSARA;EMBU DAS ARTES; Não;47Âº D.P. CAPAO REDONDO;CAMINHONETE
25/01/2022;Tarde;PIRAJUSSARA;EMBU DAS ARTES; Não;47Âº D.P. CAPAO REDONDO;
25/01/2022;Tarde;PIRAJUSSARA;EMBU DAS ARTES; Não;47Âº D.P. CAPAO REDONDO;CAMINHONETE
25/01/2022;Tarde;JUNDIAPEBA;MOGI DAS CRUZES; Não;07Âº D.P. GUARULHOS;CAMINHONETE
26/01/2022;Madrugada;JARDIM PAULISTANO (ZONA NORTE);S.PAULO;Sim;72Âº D.P. VILA PENTEADO;
26/01/2022;Madrugada;JARDIM PAULISTANO (ZONA NORTE);S.PAULO;Sim;72Âº D.P. VILA PENTEADO;MOTOCICLO
26/01/2022;Madrugada;JARDIM PAULISTANO (ZONA NORTE);S.PAULO;Sim;72Âº D.P. VILA PENTEADO;
26/01/2022;Madrugada;JARDIM PAULISTANO (ZONA NORTE);S.PAULO;Sim;72Âº D.P. VILA PENTEADO;MOTOCICLO
26/01/2022;Manha;DEMARCHI;S.BERNARDO DO CAMPO; Não;03Âº D.P. S.BERNARDO DO CAMPO;AUTOMOVEL
13/01/2022;Noite;JD MARUMBÃ©;PATROCINIO PAULISTA; Não;DEL.SEC.FRANCA PLANTÃƒO;
13/01/2022;Noite;JD MARUMBÃ©;PATROCINIO PAULISTA; Não;DEL.SEC.FRANCA PLANTÃƒO;AUTOMOVEL
13/01/2022;Noite;JD MARUMBÃ©;PATROCINIO PAULISTA; Não;DEL.SEC.FRANCA PLANTÃƒO;
13/01/2022;Noite;JD MARUMBÃ©;PATROCINIO PAULISTA; Não;DEL.SEC.FRANCA PLANTÃƒO;AUTOMOVEL
25/01/2022;Manha;JD LUIS MAURO;FERRAZ DE VASCONCELOS; Não;01Âº D.P. FERRAZ VASCONCELOS;AUTOMOVEL
25/01/2022;Tarde;RURAL;ITAPIRA; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Manha;ILA BARBOSA;FRANCO DA ROCHA; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Madrugada;CONJUNTO SERRANO;S.LOURENCO DA SERRA; Não;DEL.POL.S.LOURENÃ‡O DA SERRA;CAMINHÃƒO TRATOR
26/01/2022;Manha;TABOAO;DIADEMA; Não;97Âº D.P. AMERICANOPOLIS;AUTOMOVEL
25/01/2022;Tarde;SAO MATEUS;S.PAULO; Não;69Âº D.P. TEOTONIO VILELA;AUTOMOVEL
23/01/2022;Noite;ITAQUERA;S.PAULO; Não;63Âº D.P. VILA JACUI;
23/01/2022;Noite;ITAQUERA;S.PAULO; Não;63Âº D.P. VILA JACUI;AUTOMOVEL
23/01/2022;Noite;ITAQUERA;S.PAULO; Não;63Âº D.P. VILA JACUI;
23/01/2022;Noite;ITAQUERA;S.PAULO; Não;63Âº D.P. VILA JACUI;AUTOMOVEL
26/01/2022;Manha;JARDIM ODETE;ITAQUAQUECETUBA; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Manha;CRISPIM;ITAPECERICA DA SERRA; Não;100Âº D.P. JDIM HERCULANO;AUTOMOVEL
03/01/2021;Madrugada;J TRIANON;TABOAO DA SERRA; Não;02Âº D.P. TABOÃƒO DA SERRA;MOTOCICLO
25/01/2022;Manha;RAPOSO TAVARES;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
25/01/2022;Noite;JD MARAJO;CAMPINAS; Não;09Âº D.P. CAMPINAS;MOTOCICLO
26/01/2022;Manha;PARQUE DO CARMO;S.PAULO;Sim;53Âº D.P. PARQUE DO CARMO;
26/01/2022;Manha;PARQUE DO CARMO;S.PAULO;Sim;53Âº D.P. PARQUE DO CARMO;AUTOMOVEL
26/01/2022;Manha;PARQUE DO CARMO;S.PAULO;Sim;53Âº D.P. PARQUE DO CARMO;AUTOMOVEL
26/01/2022;Manha;PARQUE DO CARMO;S.PAULO;Sim;53Âº D.P. PARQUE DO CARMO;AUTOMOVEL
26/01/2022;Manha;PARQUE DO CARMO;S.PAULO;Sim;53Âº D.P. PARQUE DO CARMO;
26/01/2022;Manha;PARQUE DO CARMO;S.PAULO;Sim;53Âº D.P. PARQUE DO CARMO;AUTOMOVEL
26/01/2022;Manha;PARQUE DO CARMO;S.PAULO;Sim;53Âº D.P. PARQUE DO CARMO;AUTOMOVEL
26/01/2022;Manha;PARQUE DO CARMO;S.PAULO;Sim;53Âº D.P. PARQUE DO CARMO;AUTOMOVEL
26/01/2022;Manha;PARQUE DO CARMO;S.PAULO;Sim;53Âº D.P. PARQUE DO CARMO;
26/01/2022;Manha;PARQUE DO CARMO;S.PAULO;Sim;53Âº D.P. PARQUE DO CARMO;AUTOMOVEL
26/01/2022;Manha;PARQUE DO CARMO;S.PAULO;Sim;53Âº D.P. PARQUE DO CARMO;AUTOMOVEL
26/01/2022;Manha;PARQUE DO CARMO;S.PAULO;Sim;53Âº D.P. PARQUE DO CARMO;AUTOMOVEL
26/01/2022;Manha;PARQUE DO CARMO;S.PAULO;Sim;53Âº D.P. PARQUE DO CARMO;
26/01/2022;Manha;PARQUE DO CARMO;S.PAULO;Sim;53Âº D.P. PARQUE DO CARMO;AUTOMOVEL
26/01/2022;Manha;PARQUE DO CARMO;S.PAULO;Sim;53Âº D.P. PARQUE DO CARMO;AUTOMOVEL
26/01/2022;Manha;PARQUE DO CARMO;S.PAULO;Sim;53Âº D.P. PARQUE DO CARMO;AUTOMOVEL
24/01/2022;Noite;RECREIO INTERNACIONAL;RIBEIRAO PRETO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
16/01/2022;Noite;PORTO DA IGREJA;GUARULHOS; Não;DELEGACIA ELETRONICA;MOTOCICLO
25/01/2022;Noite;JARDIM IMPERIAL;S.JOSE DOS CAMPOS; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Tarde;JARDIM HELENA;S.PAULO; Não;59Âº D.P. JARDIM DOS IPES;CAMIONETA
26/01/2022;Madrugada;JACANA;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
26/01/2022;Manha;SADOKIM;GUARULHOS; Não;07Âº D.P. GUARULHOS;MOTOCICLO
25/01/2022;Noite;JD ANTONIO PICOSSE0;POA; Não;DEL.POL.POA;AUTOMOVEL
20/01/2022;Noite;CAÃ‡APAVA VELHA;CACAPAVA; Não;DEL.POL.CAÃ‡APAVA;AUTOMOVEL
19/01/2022;Madrugada;CIDADE TIRADENTES;S.PAULO; Não;49Âº D.P. SAO MATEUS;AUTOMOVEL
26/01/2022;Tarde;ENG CARLOS DE LACERDA CHAVES;RIBEIRAO PRETO; Não;CPJ RIBEIRAO PRETO SUL;AUTOMOVEL
26/01/2022;Tarde;CENTRO;TABOAO DA SERRA; Não;01Âº D.P. TABOÃƒO DA SERRA;MOTOCICLO
23/11/2021;Madrugada;MONTANHÃƑO;S.BERNARDO DO CAMPO; Não;06Âº D.P. S.BERNARDO DO CAMPO;MOTOCICLO
26/01/2022;Manha;JARDIM MAR EK;S.PAULO; Não;95Âº D.P. HELIÃ“POLIS;AUTOMOVEL
26/01/2022;Manha;VILA HELEMAR;CARAPICUIBA; Não;01Âº D.P. CARAPICUIBA;
26/01/2022;Manha;VILA HELEMAR;CARAPICUIBA; Não;01Âº D.P. CARAPICUIBA;AUTOMOVEL
26/01/2022;Manha;VILA HELEMAR;CARAPICUIBA; Não;01Âº D.P. CARAPICUIBA;
26/01/2022;Manha;VILA HELEMAR;CARAPICUIBA; Não;01Âº D.P. CARAPICUIBA;AUTOMOVEL
26/01/2022;Manha;VILA HELEMAR;CARAPICUIBA; Não;01Âº D.P. CARAPICUIBA;
26/01/2022;Manha;VILA HELEMAR;CARAPICUIBA; Não;01Âº D.P. CARAPICUIBA;AUTOMOVEL
26/01/2022;Manha;JARDIM MAR EK;S.PAULO; Não;95Âº D.P. HELIÃ“POLIS;AUTOMOVEL
26/01/2022;Manha;DEMARCHI;S.BERNARDO DO CAMPO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Tarde;;S.PAULO; Não;44Âº D.P. GUAIANAZES;CAMINHONETE
30/12/2021;Tarde;JD MERCEDES;S.PAULO; Não;04Âº D.P. GUARULHOS;MOTOCICLO
30/12/2021;Tarde;JD MERCEDES;S.PAULO; Não;04Âº D.P. GUARULHOS;MOTOCICLO
25/01/2022;Noite;CUMBICA;GUARULHOS; Não;08Âº D.P. GUARULHOS;CAMINHÃƒO TRATOR
25/01/2022;Tarde;AREA RURAL;BARIRI; Não;54Âº D.P. CID. TIRADENTES;REBOQUE
25/01/2022;Tarde;AREA RURAL;BARIRI; Não;54Âº D.P. CID. TIRADENTES;SEMI REBOQUE
25/01/2022;Tarde;AREA RURAL;BARIRI; Não;54Âº D.P. CID. TIRADENTES;SEMI REBOQUE
25/01/2022;Tarde;AREA RURAL;BARIRI; Não;54Âº D.P. CID. TIRADENTES;CAMINHÃƒO TRATOR
26/01/2022;Tarde;;S.PAULO; Não;44Âº D.P. GUAIANAZES;AUTOMOVEL
26/01/2022;Manha;CAMPO DOS ALEMÃ£ES;S.JOSE DOS CAMPOS;Sim;03Âº D.P. S.JOSE DOS CAMPOS;AUTOMOVEL
26/01/2022;Manha;CAMPO DOS ALEMÃ£ES;S.JOSE DOS CAMPOS;Sim;03Âº D.P. S.JOSE DOS CAMPOS;AUTOMOVEL
25/01/2022;Noite;ITAQUERA;S.PAULO; Não;06Âº D.P. SANTO ANDRÃ‰;AUTOMOVEL
25/01/2022;Noite;RUDGE RAMOS;S.BERNARDO DO CAMPO; Não;DEIC  S. BERNARDO CAMPO;
25/01/2022;Noite;RUDGE RAMOS;S.BERNARDO DO CAMPO; Não;DEIC  S. BERNARDO CAMPO;CAMINHÃƒO TRATOR
25/01/2022;Noite;RUDGE RAMOS;S.BERNARDO DO CAMPO; Não;DEIC  S. BERNARDO CAMPO;SEMI REBOQUE
25/01/2022;Noite;RUDGE RAMOS;S.BERNARDO DO CAMPO; Não;DEIC  S. BERNARDO CAMPO;SEMI REBOQUE
25/01/2022;Noite;RUDGE RAMOS;S.BERNARDO DO CAMPO; Não;DEIC  S. BERNARDO CAMPO;
25/01/2022;Noite;RUDGE RAMOS;S.BERNARDO DO CAMPO; Não;DEIC  S. BERNARDO CAMPO;CAMINHÃƒO TRATOR
25/01/2022;Noite;RUDGE RAMOS;S.BERNARDO DO CAMPO; Não;DEIC  S. BERNARDO CAMPO;SEMI REBOQUE
25/01/2022;Noite;RUDGE RAMOS;S.BERNARDO DO CAMPO; Não;DEIC  S. BERNARDO CAMPO;SEMI REBOQUE
25/01/2022;Noite;RUDGE RAMOS;S.BERNARDO DO CAMPO; Não;DEIC  S. BERNARDO CAMPO;
25/01/2022;Noite;RUDGE RAMOS;S.BERNARDO DO CAMPO; Não;DEIC  S. BERNARDO CAMPO;CAMINHÃƒO TRATOR
25/01/2022;Noite;RUDGE RAMOS;S.BERNARDO DO CAMPO; Não;DEIC  S. BERNARDO CAMPO;SEMI REBOQUE
25/01/2022;Noite;RUDGE RAMOS;S.BERNARDO DO CAMPO; Não;DEIC  S. BERNARDO CAMPO;SEMI REBOQUE
26/01/2022;Tarde;PQ BAHIA;COTIA; Não;DEL.POL.COTIA;AUTOMOVEL
20/01/2022;Manha;PQ SUBURBANO;ITAPEVI; Não;DEL.POL.ITAPEVI;
20/01/2022;Manha;PQ SUBURBANO;ITAPEVI; Não;DEL.POL.ITAPEVI;CAMINHONETE
20/01/2022;Manha;PQ SUBURBANO;ITAPEVI; Não;DEL.POL.ITAPEVI;
20/01/2022;Manha;PQ SUBURBANO;ITAPEVI; Não;DEL.POL.ITAPEVI;CAMINHONETE
26/01/2022;Tarde;JARDIM ANGELA;S.PAULO; Não;100Âº D.P. JDIM HERCULANO;AUTOMOVEL
26/01/2022;Madrugada;VALO VELHO;ITAPECERICA DA SERRA; Não;DEL.POL.ITAPECERICA DA SERRA;MOTOCICLO
26/01/2022;Tarde;PARQUE SANTA TEREZA;S.ISABEL; Não;01Âº D.P. S.JOSE DO RIO PRETO;CAMINHÃƒO
26/01/2022;Tarde;VILA METALÃŠRGICA;S.ANDRE;Sim;CPJ SANTO ANDRE;AUTOMOVEL
25/01/2022;Noite;VILA METALÃŠRGICA;S.ANDRE; Não;DELEGACIA ELETRONICA;MOTOCICLO
24/01/2022;Noite;VILA GINASIAL;BOITUVA; Não;DEL.POL.BOITUVA;CAMINHONETE
26/01/2022;Manha;NOVA PINHAL;CABREUVA; Não;DEL.POL.CAJAMAR;SEMI REBOQUE
26/01/2022;Manha;NOVA PINHAL;CABREUVA; Não;DEL.POL.CAJAMAR;CAMINHÃƒO TRATOR
26/01/2022;Tarde;PARQUE CIDADE NOVA;MOGI GUACU; Não;DEL.SEC.MOGI GUAÃ‡U PLANTÃƒO;
26/01/2022;Tarde;PARQUE CIDADE NOVA;MOGI GUACU; Não;DEL.SEC.MOGI GUAÃ‡U PLANTÃƒO;CAMINHÃƒO TRATOR
26/01/2022;Tarde;PARQUE CIDADE NOVA;MOGI GUACU; Não;DEL.SEC.MOGI GUAÃ‡U PLANTÃƒO;SEMI REBOQUE
26/01/2022;Tarde;PARQUE CIDADE NOVA;MOGI GUACU; Não;DEL.SEC.MOGI GUAÃ‡U PLANTÃƒO;SEMI REBOQUE
26/01/2022;Tarde;PARQUE CIDADE NOVA;MOGI GUACU; Não;DEL.SEC.MOGI GUAÃ‡U PLANTÃƒO;
26/01/2022;Tarde;PARQUE CIDADE NOVA;MOGI GUACU; Não;DEL.SEC.MOGI GUAÃ‡U PLANTÃƒO;CAMINHÃƒO TRATOR
26/01/2022;Tarde;PARQUE CIDADE NOVA;MOGI GUACU; Não;DEL.SEC.MOGI GUAÃ‡U PLANTÃƒO;SEMI REBOQUE
26/01/2022;Tarde;PARQUE CIDADE NOVA;MOGI GUACU; Não;DEL.SEC.MOGI GUAÃ‡U PLANTÃƒO;SEMI REBOQUE
26/01/2020;Tarde;VELOSO;OSASCO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Noite;JARDIM GUARARA;S.ANDRE; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Manha;LAGO AZUL;LOUVEIRA; Não;DEL.POL.PLANTÃƒO VINHEDO;REBOQUE
26/01/2022;Manha;LAGO AZUL;LOUVEIRA; Não;DEL.POL.PLANTÃƒO VINHEDO;SEMI REBOQUE
21/01/2022;Tarde;VILA GUILHERME;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Noite;INAMAR;DIADEMA; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Noite;CENTRO;MONTE MOR; Não;DEL.POL.MONTE MOR;AUTOMOVEL
26/01/2022;Noite;JARDIM EUROPA;ARTUR NOGUEIRA; Não;DEL.POL.ARTUR NOGUEIRA;MOTOCICLO
26/01/2022;Noite;PARQUE BOM RETIRO;PAULINIA; Não;DEL.POL.PAULINIA;AUTOMOVEL
26/01/2022;Noite;PARQUE RESIDENCIAL BELINHA OMETTO;LIMEIRA; Não;DEL.SEC.LIMEIRA PLANTÃƒO;AUTOMOVEL
26/01/2022;Tarde;VILA PRUDENTE;S.PAULO; Não;30Âº D.P. TATUAPE;AUTOMOVEL
26/01/2022;Noite;DOS CASA;S.BERNARDO DO CAMPO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Noite;JD STO ANTONIO;CAMPINAS;Sim;DEL.SEC.2Âª CAMPINAS PLANTÃƒO;
26/01/2022;Noite;JD STO ANTONIO;CAMPINAS;Sim;DEL.SEC.2Âª CAMPINAS PLANTÃƒO;AUTOMOVEL
26/01/2022;Noite;JD STO ANTONIO;CAMPINAS;Sim;DEL.SEC.2Âª CAMPINAS PLANTÃƒO;
26/01/2022;Noite;JD STO ANTONIO;CAMPINAS;Sim;DEL.SEC.2Âª CAMPINAS PLANTÃƒO;AUTOMOVEL
26/01/2022;Noite;CIDADE DUTRA;S.PAULO; Não;48Âº D.P. CIDADE DUTRA;AUTOMOVEL
26/01/2022;Noite;SÃTIO DOS VIANAS;S.ANDRE; Não;DELEGACIA ELETRONICA;AUTOMOVEL
24/01/2022;Noite;JARDIM GUANCIALE;CAMPO LIMPO PAULISTA; Não;DELEGACIA ELETRONICA;MOTOCICLO
26/01/2022;Tarde;CAJAMAR;CAJAMAR; Não;DEL.POL.FRANCISCO MORATO;CAMINHÃƒO
25/01/2022;Noite;PARQUE SAO RAFAEL;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
18/11/2021;Noite;JARDIM DAS BANDEIRAS;CAMPINAS; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Noite;DOS CASA;S.BERNARDO DO CAMPO; Não;DELEGACIA ELETRONICA;MOTOCICLO
26/01/2022;Noite;JD IPIRANGA;CAMPINAS; Não;DELEGACIA ELETRONICA;MOTOCICLO
26/01/2022;Noite;BATISTINI;S.BERNARDO DO CAMPO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Noite;JARDIM ADELINA;MAUA; Não;DELEGACIA ELETRONICA;MOTOCICLO
26/01/2022;Noite;AGUA CHATA;GUARULHOS; Não;DELEGACIA ELETRONICA;MOTOCICLO
26/01/2022;Noite;ARICANDUVA;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Noite;VILA GUARANI;S.ANDRE; Não;DELEGACIA ELETRONICA;MOTOCICLO
26/01/2022;Noite;JARDIM VILA RICA;S.ANDRE; Não;DELEGACIA ELETRONICA;MOTOCICLO
21/01/2022;Noite;PARQUE DO CARMO;S.PAULO; Não;53Âº D.P. PARQUE DO CARMO;
21/01/2022;Noite;PARQUE DO CARMO;S.PAULO; Não;53Âº D.P. PARQUE DO CARMO;AUTOMOVEL
21/01/2022;Noite;PARQUE DO CARMO;S.PAULO; Não;53Âº D.P. PARQUE DO CARMO;
21/01/2022;Noite;PARQUE DO CARMO;S.PAULO; Não;53Âº D.P. PARQUE DO CARMO;AUTOMOVEL
26/01/2022;Noite;SANTANA;S.PAULO; Não;20Âº D.P. AGUA FRIA;
26/01/2022;Noite;SANTANA;S.PAULO; Não;20Âº D.P. AGUA FRIA;CAMIONETA
26/01/2022;Noite;SANTANA;S.PAULO; Não;20Âº D.P. AGUA FRIA;AUTOMOVEL
26/01/2022;Noite;SANTANA;S.PAULO; Não;20Âº D.P. AGUA FRIA;
26/01/2022;Noite;SANTANA;S.PAULO; Não;20Âº D.P. AGUA FRIA;CAMIONETA
26/01/2022;Noite;SANTANA;S.PAULO; Não;20Âº D.P. AGUA FRIA;AUTOMOVEL
26/01/2022;Noite;SANTANA;S.PAULO; Não;20Âº D.P. AGUA FRIA;
26/01/2022;Noite;SANTANA;S.PAULO; Não;20Âº D.P. AGUA FRIA;CAMIONETA
26/01/2022;Noite;SANTANA;S.PAULO; Não;20Âº D.P. AGUA FRIA;AUTOMOVEL
26/01/2022;Noite;SANTANA;S.PAULO; Não;20Âº D.P. AGUA FRIA;
26/01/2022;Noite;SANTANA;S.PAULO; Não;20Âº D.P. AGUA FRIA;CAMIONETA
26/01/2022;Noite;SANTANA;S.PAULO; Não;20Âº D.P. AGUA FRIA;AUTOMOVEL
26/01/2022;Noite;INAMAR;DIADEMA; Não;01Âº D.P. DIADEMA;CAMIONETA
26/01/2022;Noite;DOS ALVARENGAS;S.BERNARDO DO CAMPO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Noite;JD SÃƑO JUDAS TADEU;CAMPINAS; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Noite;JARDIM MONTE CASTELO;MARILIA; Não;DEL.SEC.MARÃLIA PLANTÃƒO;
26/01/2022;Noite;JARDIM MONTE CASTELO;MARILIA; Não;DEL.SEC.MARÃLIA PLANTÃƒO;CAMINHONETE
26/01/2022;Noite;JARDIM MONTE CASTELO;MARILIA; Não;DEL.SEC.MARÃLIA PLANTÃƒO;
26/01/2022;Noite;JARDIM MONTE CASTELO;MARILIA; Não;DEL.SEC.MARÃLIA PLANTÃƒO;CAMINHONETE
26/01/2022;Noite;CAPAO REDONDO;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Noite;BAIRRO DOS SOARES;JARINU;Sim;DEL.POL.JARINU;
26/01/2022;Noite;BAIRRO DOS SOARES;JARINU;Sim;DEL.POL.JARINU;CAMINHÃƒO TRATOR
26/01/2022;Noite;BAIRRO DOS SOARES;JARINU;Sim;DEL.POL.JARINU;AUTOMOVEL
26/01/2022;Noite;BAIRRO DOS SOARES;JARINU;Sim;DEL.POL.JARINU;SEMI REBOQUE
26/01/2022;Noite;BAIRRO DOS SOARES;JARINU;Sim;DEL.POL.JARINU;
26/01/2022;Noite;BAIRRO DOS SOARES;JARINU;Sim;DEL.POL.JARINU;CAMINHÃƒO TRATOR
26/01/2022;Noite;BAIRRO DOS SOARES;JARINU;Sim;DEL.POL.JARINU;AUTOMOVEL
26/01/2022;Noite;BAIRRO DOS SOARES;JARINU;Sim;DEL.POL.JARINU;SEMI REBOQUE
26/01/2022;Noite;BAIRRO DOS SOARES;JARINU;Sim;DEL.POL.JARINU;
26/01/2022;Noite;BAIRRO DOS SOARES;JARINU;Sim;DEL.POL.JARINU;CAMINHÃƒO TRATOR
26/01/2022;Noite;BAIRRO DOS SOARES;JARINU;Sim;DEL.POL.JARINU;AUTOMOVEL
